554	808
558	808
562	808
566	808
570	808
531	808
531	813
533	813
537	813
554	813
558	813
562	813
566	813
570	813
531	813
531	818
533	818
537	818
554	818
558	818
562	818
566	818
570	818
531	818
531	823
533	823
537	823
554	823
558	823
562	823
566	823
570	823
531	823
531	828
533	828
537	828
554	828
558	828
562	828
566	828
570	828
531	828
531	833
533	833
537	833
554	833
558	833
562	833
566	833
570	833
531	833
531	838
533	838
537	838
540	838
544	838
547	838
551	838
622	838
622	833
624	833
573	833
577	833
581	833
585	833
592	833
596	833
600	833
603	833
607	833
611	833
457	833
457	835
459	835
461	835
461	835
463	835
467	835
467	835
469	835
473	835
477	835
484	835
484	833
486	833
614	833
618	833
622	833
622	828
624	828
573	828
577	828
581	828
585	828
588	828
592	828
596	828
600	828
603	828
607	828
611	828
457	828
457	830
459	830
461	830
461	830
463	830
467	830
467	830
469	830
473	830
477	830
484	830
484	828
486	828
614	828
618	828
622	828
622	823
624	823
573	823
577	823
581	823
585	823
588	823
592	823
596	823
600	823
603	823
607	823
611	823
457	823
457	825
459	825
461	825
461	825
463	825
467	825
467	825
469	825
473	825
477	825
484	825
484	823
486	823
614	823
618	823
622	823
622	818
624	818
573	818
577	818
581	818
585	818
592	818
596	818
600	818
603	818
607	818
611	818
457	818
457	820
459	820
461	820
461	820
463	820
467	820
467	820
469	820
473	820
477	820
480	820
484	820
484	818
486	818
614	818
618	818
622	818
622	813
624	813
573	813
577	813
581	813
585	813
592	813
596	813
600	813
603	813
607	813
611	813
457	813
457	815
459	815
461	815
461	815
463	815
467	815
467	815
469	815
473	815
477	815
484	815
484	813
486	813
614	813
618	813
622	813
622	808
624	808
573	808
577	808
581	808
585	808
588	808
592	808
596	808
600	808
603	808
607	808
611	808
457	808
457	810
459	810
461	810
461	810
463	810
467	810
467	810
469	810
473	810
477	810
484	810
484	808
486	808
614	808
618	808
622	808
622	803
624	803
573	803
577	803
581	803
585	803
592	803
596	803
600	803
603	803
607	803
611	803
457	803
457	805
459	805
461	805
461	805
463	805
467	805
467	805
469	805
473	805
477	805
484	805
484	803
486	803
614	803
618	803
622	803
622	798
624	798
573	798
577	798
581	798
585	798
592	798
596	798
600	798
603	798
607	798
611	798
457	798
457	800
459	800
461	800
461	800
463	800
467	800
467	800
469	800
473	800
477	800
480	800
484	800
484	798
486	798
614	798
618	798
622	798
622	793
624	793
573	793
577	793
581	793
585	793
588	793
592	793
596	793
600	793
603	793
607	793
611	793
457	793
457	795
459	795
461	795
461	795
463	795
467	795
467	795
469	795
473	795
477	795
484	795
484	793
486	793
614	793
618	793
622	793
622	788
624	788
573	788
577	788
581	788
585	788
588	788
592	788
596	788
600	788
603	788
607	788
611	788
457	788
457	790
459	790
461	790
461	790
463	790
467	790
467	790
469	790
473	790
477	790
484	790
484	788
486	788
614	788
618	788
622	788
622	783
624	783
573	783
577	783
581	783
585	783
592	783
596	783
600	783
603	783
607	783
611	783
457	783
457	785
459	785
461	785
461	785
463	785
467	785
467	785
469	785
473	785
477	785
484	785
484	783
486	783
614	783
618	783
622	783
622	778
624	778
573	778
577	778
581	778
585	778
592	778
596	778
600	778
603	778
607	778
611	778
457	778
457	780
459	780
461	780
461	780
463	780
467	780
467	780
469	780
473	780
477	780
480	780
484	780
484	778
486	778
614	778
618	778
622	778
622	773
624	773
573	773
577	773
581	773
585	773
592	773
596	773
600	773
603	773
607	773
611	773
457	773
457	775
459	775
461	775
461	775
463	775
467	775
467	775
469	775
473	775
477	775
484	775
484	773
486	773
614	773
618	773
622	773
622	768
624	768
573	768
577	768
581	768
585	768
588	768
592	768
596	768
600	768
603	768
607	768
611	768
457	768
457	770
459	770
461	770
461	770
463	770
467	770
467	770
469	770
473	770
477	770
484	770
484	768
486	768
614	768
618	768
622	768
622	763
624	763
573	763
577	763
581	763
585	763
588	763
592	763
596	763
600	763
603	763
607	763
611	763
457	763
457	765
459	765
461	765
461	765
463	765
467	765
467	765
469	765
473	765
477	765
484	765
484	763
486	763
614	763
618	763
622	763
622	758
624	758
573	758
577	758
581	758
585	758
592	758
596	758
600	758
603	758
607	758
611	758
457	758
457	760
459	760
461	760
461	760
463	760
467	760
467	760
469	760
473	760
477	760
480	760
484	760
484	758
486	758
614	758
618	758
622	758
622	753
624	753
573	753
577	753
581	753
585	753
588	753
592	753
596	753
600	753
603	753
607	753
611	753
457	753
457	755
459	755
461	755
461	755
463	755
467	755
467	755
469	755
473	755
477	755
484	755
484	753
486	753
614	753
618	753
622	753
622	748
624	748
573	748
577	748
581	748
585	748
592	748
596	748
600	748
603	748
607	748
611	748
457	748
457	750
459	750
461	750
461	750
463	750
467	750
467	750
469	750
473	750
477	750
484	750
484	748
486	748
614	748
618	748
622	748
622	743
624	743
573	743
577	743
581	743
585	743
588	743
592	743
596	743
600	743
603	743
607	743
611	743
457	743
457	745
459	745
461	745
461	745
463	745
467	745
467	745
469	745
473	745
477	745
484	745
484	743
486	743
614	743
618	743
622	743
622	738
624	738
573	738
577	738
581	738
585	738
588	738
592	738
596	738
600	738
603	738
607	738
611	738
457	738
457	740
459	740
461	740
461	740
463	740
467	740
467	740
469	740
473	740
477	740
480	740
484	740
484	738
486	738
614	738
618	738
622	738
622	733
624	733
573	733
577	733
581	733
585	733
592	733
596	733
600	733
603	733
607	733
611	733
457	733
457	735
459	735
461	735
461	735
463	735
467	735
467	735
469	735
473	735
477	735
484	735
484	733
486	733
614	733
618	733
622	733
622	728
624	728
573	728
577	728
581	728
585	728
588	728
592	728
596	728
600	728
603	728
607	728
611	728
457	728
457	730
459	730
461	730
461	730
463	730
467	730
467	730
469	730
473	730
477	730
484	730
484	728
486	728
614	728
618	728
622	728
622	723
624	723
573	723
577	723
581	723
585	723
588	723
592	723
596	723
600	723
603	723
607	723
611	723
457	723
457	725
459	725
461	725
461	725
463	725
467	725
467	725
469	725
473	725
477	725
484	725
484	723
486	723
614	723
618	723
622	723
622	718
624	718
573	718
577	718
581	718
585	718
592	718
596	718
600	718
603	718
607	718
611	718
457	718
457	720
459	720
461	720
461	720
463	720
467	720
467	720
469	720
473	720
477	720
480	720
484	720
484	718
486	718
614	718
618	718
622	718
622	713
624	713
573	713
577	713
581	713
585	713
592	713
596	713
600	713
603	713
607	713
611	713
457	713
457	715
459	715
461	715
461	715
463	715
467	715
467	715
469	715
473	715
477	715
484	715
484	713
486	713
614	713
618	713
622	713
622	708
624	708
573	708
577	708
581	708
585	708
588	708
592	708
596	708
600	708
603	708
607	708
611	708
457	708
457	710
459	710
461	710
461	710
463	710
467	710
467	710
469	710
473	710
477	710
484	710
484	708
486	708
614	708
618	708
622	708
622	703
624	703
573	703
577	703
581	703
585	703
592	703
596	703
600	703
603	703
607	703
611	703
457	703
457	705
459	705
461	705
461	705
463	705
467	705
467	705
469	705
473	705
477	705
484	705
484	703
486	703
614	703
618	703
622	703
622	698
624	698
573	698
577	698
581	698
585	698
592	698
596	698
600	698
603	698
607	698
611	698
457	698
457	700
459	700
461	700
461	700
463	700
467	700
467	700
469	700
473	700
477	700
480	700
484	700
484	698
486	698
614	698
618	698
622	698
622	693
624	693
573	693
577	693
581	693
585	693
588	693
592	693
596	693
600	693
603	693
607	693
611	693
457	693
457	695
459	695
461	695
461	695
463	695
467	695
467	695
469	695
473	695
477	695
484	695
484	693
486	693
614	693
618	693
622	693
622	688
624	688
573	688
577	688
581	688
585	688
588	688
592	688
596	688
600	688
603	688
607	688
611	688
457	688
457	690
459	690
461	690
461	690
463	690
467	690
467	690
469	690
473	690
477	690
484	690
484	688
486	688
614	688
618	688
622	688
622	683
624	683
573	683
577	683
581	683
585	683
592	683
596	683
600	683
603	683
607	683
611	683
457	683
457	685
459	685
461	685
461	685
463	685
467	685
467	685
469	685
473	685
477	685
484	685
484	683
486	683
614	683
618	683
622	683
622	678
624	678
573	678
577	678
581	678
585	678
592	678
596	678
600	678
603	678
607	678
611	678
457	678
457	680
459	680
461	680
461	680
463	680
467	680
467	680
469	680
473	680
477	680
480	680
484	680
484	678
486	678
614	678
618	678
622	678
622	673
624	673
573	673
577	673
581	673
585	673
592	673
596	673
600	673
603	673
607	673
611	673
457	673
457	675
459	675
461	675
461	675
463	675
467	675
467	675
469	675
473	675
477	675
484	675
484	673
486	673
614	673
618	673
622	673
622	668
624	668
573	668
577	668
581	668
585	668
588	668
592	668
596	668
600	668
603	668
607	668
611	668
457	668
457	670
459	670
461	670
461	670
463	670
467	670
467	670
469	670
473	670
477	670
484	670
484	668
486	668
614	668
618	668
622	668
622	663
624	663
573	663
577	663
581	663
585	663
588	663
592	663
596	663
600	663
603	663
607	663
611	663
457	663
457	665
459	665
461	665
461	665
463	665
467	665
467	665
469	665
473	665
477	665
484	665
484	663
486	663
614	663
618	663
622	663
622	658
624	658
573	658
577	658
581	658
585	658
592	658
596	658
600	658
603	658
607	658
611	658
457	658
457	660
459	660
461	660
461	660
463	660
467	660
467	660
469	660
473	660
477	660
480	660
484	660
484	658
486	658
614	658
618	658
622	658
622	653
624	653
573	653
577	653
581	653
585	653
588	653
592	653
596	653
600	653
603	653
607	653
611	653
457	653
457	655
459	655
461	655
461	655
463	655
467	655
467	655
469	655
473	655
477	655
484	655
484	653
486	653
614	653
618	653
622	653
622	648
624	648
573	648
577	648
581	648
585	648
592	648
596	648
600	648
603	648
607	648
611	648
457	648
457	650
459	650
461	650
461	650
463	650
467	650
467	650
469	650
473	650
477	650
484	650
484	648
486	648
614	648
618	648
622	648
622	643
624	643
573	643
577	643
581	643
585	643
588	643
592	643
596	643
600	643
603	643
607	643
611	643
457	643
457	645
459	645
461	645
461	645
463	645
467	645
467	645
469	645
473	645
477	645
484	645
484	643
486	643
614	643
618	643
622	643
622	638
624	638
573	638
577	638
581	638
585	638
588	638
592	638
596	638
600	638
603	638
607	638
611	638
457	638
457	640
459	640
461	640
461	640
463	640
467	640
467	640
469	640
473	640
477	640
480	640
484	640
484	638
486	638
614	638
618	638
622	638
622	633
624	633
526	633
526	629
528	629
447	629
447	627
449	627
322	627
326	627
330	627
426	627
426	629
428	629
432	629
436	629
440	629
444	629
490	629
490	633
492	633
496	633
500	633
507	633
511	633
515	633
519	633
523	633
531	633
531	638
533	638
537	638
554	638
558	638
562	638
566	638
570	638
531	638
531	643
533	643
537	643
554	643
558	643
562	643
566	643
570	643
531	643
531	648
533	648
537	648
554	648
558	648
562	648
566	648
570	648
531	648
531	653
533	653
537	653
554	653
558	653
562	653
566	653
570	653
531	653
531	658
533	658
537	658
554	658
558	658
562	658
566	658
570	658
531	658
531	663
533	663
537	663
554	663
558	663
562	663
566	663
570	663
531	663
531	668
533	668
537	668
554	668
558	668
562	668
566	668
570	668
531	668
531	673
533	673
537	673
554	673
558	673
562	673
566	673
570	673
531	673
531	678
533	678
537	678
554	678
558	678
562	678
566	678
570	678
531	678
531	683
533	683
537	683
554	683
558	683
562	683
566	683
570	683
531	683
531	688
533	688
537	688
554	688
558	688
562	688
566	688
570	688
531	688
531	693
533	693
537	693
554	693
558	693
562	693
566	693
570	693
531	693
531	698
533	698
537	698
554	698
558	698
562	698
566	698
570	698
531	698
531	703
533	703
537	703
554	703
558	703
562	703
566	703
570	703
531	703
531	708
533	708
537	708
554	708
558	708
562	708
566	708
570	708
531	708
531	713
533	713
537	713
554	713
558	713
562	713
566	713
570	713
531	713
531	718
533	718
537	718
554	718
558	718
562	718
566	718
570	718
531	718
531	723
533	723
537	723
554	723
558	723
562	723
566	723
570	723
531	723
531	728
533	728
537	728
554	728
558	728
562	728
566	728
570	728
531	728
531	733
533	733
537	733
554	733
558	733
562	733
566	733
570	733
531	733
531	738
533	738
537	738
554	738
558	738
562	738
566	738
570	738
531	738
531	743
533	743
537	743
554	743
558	743
562	743
566	743
570	743
531	743
531	748
533	748
537	748
554	748
558	748
562	748
566	748
570	748
531	748
531	753
533	753
537	753
554	753
558	753
562	753
566	753
570	753
531	753
531	758
533	758
537	758
554	758
558	758
562	758
566	758
570	758
531	758
531	763
533	763
537	763
554	763
558	763
562	763
566	763
570	763
531	763
531	768
533	768
537	768
554	768
558	768
562	768
566	768
570	768
531	768
531	773
533	773
537	773
554	773
558	773
562	773
566	773
570	773
531	773
531	778
533	778
537	778
554	778
558	778
562	778
566	778
570	778
531	778
531	783
533	783
537	783
554	783
558	783
562	783
566	783
570	783
531	783
531	788
533	788
537	788
554	788
558	788
562	788
566	788
570	788
531	788
531	793
533	793
537	793
554	793
558	793
562	793
566	793
570	793
531	793
531	798
533	798
537	798
554	798
558	798
562	798
566	798
570	798
531	798
531	803
533	803
537	803
554	803
558	803
562	803
566	803
570	803
531	803
531	808
533	808
537	808
554	808
558	808
562	808
566	808
570	808
531	808
531	813
533	813
537	813
554	813
558	813
562	813
566	813
570	813
531	813
531	818
533	818
537	818
554	818
558	818
562	818
566	818
570	818
531	818
531	823
533	823
537	823
554	823
558	823
562	823
566	823
570	823
531	823
531	828
533	828
537	828
554	828
558	828
562	828
566	828
570	828
531	828
531	833
533	833
537	833
554	833
558	833
562	833
566	833
570	833
531	833
531	838
533	838
537	838
540	838
544	838
547	838
551	838
622	838
622	833
624	833
573	833
577	833
581	833
585	833
592	833
596	833
600	833
603	833
607	833
611	833
457	833
457	835
459	835
461	835
461	835
463	835
467	835
467	835
469	835
473	835
477	835
484	835
484	833
486	833
614	833
618	833
622	833
622	828
624	828
573	828
577	828
581	828
585	828
592	828
596	828
600	828
603	828
607	828
611	828
457	828
457	830
459	830
461	830
461	830
463	830
467	830
467	830
469	830
473	830
477	830
484	830
484	828
486	828
614	828
618	828
622	828
622	823
624	823
573	823
577	823
581	823
585	823
588	823
592	823
596	823
600	823
603	823
607	823
611	823
457	823
457	825
459	825
461	825
461	825
463	825
467	825
467	825
469	825
473	825
477	825
484	825
484	823
486	823
614	823
618	823
622	823
622	818
624	818
573	818
577	818
581	818
585	818
588	818
592	818
596	818
600	818
603	818
607	818
611	818
457	818
457	820
459	820
461	820
461	820
463	820
467	820
467	820
469	820
473	820
477	820
480	820
484	820
484	818
486	818
614	818
618	818
622	818
622	813
624	813
573	813
577	813
581	813
585	813
588	813
592	813
596	813
600	813
603	813
607	813
611	813
457	813
457	815
459	815
461	815
461	815
463	815
467	815
467	815
469	815
473	815
477	815
484	815
484	813
486	813
614	813
618	813
622	813
622	808
624	808
573	808
577	808
581	808
585	808
592	808
596	808
600	808
603	808
607	808
611	808
457	808
457	810
459	810
461	810
461	810
463	810
467	810
467	810
469	810
473	810
477	810
484	810
484	808
486	808
614	808
618	808
622	808
622	803
624	803
573	803
577	803
581	803
585	803
588	803
592	803
596	803
600	803
603	803
607	803
611	803
457	803
457	805
459	805
461	805
461	805
463	805
467	805
467	805
469	805
473	805
477	805
484	805
484	803
486	803
614	803
618	803
622	803
622	798
624	798
573	798
577	798
581	798
585	798
592	798
596	798
600	798
603	798
607	798
611	798
457	798
457	800
459	800
461	800
461	800
463	800
467	800
467	800
469	800
473	800
477	800
480	800
484	800
484	798
486	798
614	798
618	798
622	798
622	793
624	793
573	793
577	793
581	793
585	793
588	793
592	793
596	793
600	793
603	793
607	793
611	793
457	793
457	795
459	795
461	795
461	795
463	795
467	795
467	795
469	795
473	795
477	795
484	795
484	793
486	793
614	793
618	793
622	793
622	788
624	788
573	788
577	788
581	788
585	788
588	788
592	788
596	788
600	788
603	788
607	788
611	788
457	788
457	790
459	790
461	790
461	790
463	790
467	790
467	790
469	790
473	790
477	790
484	790
484	788
486	788
614	788
618	788
622	788
622	783
624	783
573	783
577	783
581	783
585	783
592	783
596	783
600	783
603	783
607	783
611	783
457	783
457	785
459	785
461	785
461	785
463	785
467	785
467	785
469	785
473	785
477	785
484	785
484	783
486	783
614	783
618	783
622	783
622	778
624	778
573	778
577	778
581	778
585	778
592	778
596	778
600	778
603	778
607	778
611	778
457	778
457	780
459	780
461	780
461	780
463	780
467	780
467	780
469	780
473	780
477	780
480	780
484	780
484	778
486	778
614	778
618	778
622	778
622	773
624	773
573	773
577	773
581	773
585	773
592	773
596	773
600	773
603	773
607	773
611	773
457	773
457	775
459	775
461	775
461	775
463	775
467	775
467	775
469	775
473	775
477	775
484	775
484	773
486	773
614	773
618	773
622	773
622	768
624	768
573	768
577	768
581	768
585	768
588	768
592	768
596	768
600	768
603	768
607	768
611	768
457	768
457	770
459	770
461	770
461	770
463	770
467	770
467	770
469	770
473	770
477	770
484	770
484	768
486	768
614	768
618	768
622	768
622	763
624	763
573	763
577	763
581	763
585	763
588	763
592	763
596	763
600	763
603	763
607	763
611	763
457	763
457	765
459	765
461	765
461	765
463	765
467	765
467	765
469	765
473	765
477	765
484	765
484	763
486	763
614	763
618	763
622	763
622	758
624	758
573	758
577	758
581	758
585	758
592	758
596	758
600	758
603	758
607	758
611	758
457	758
457	760
459	760
461	760
461	760
463	760
467	760
467	760
469	760
473	760
477	760
480	760
484	760
484	758
486	758
614	758
618	758
622	758
622	753
624	753
573	753
577	753
581	753
585	753
592	753
596	753
600	753
603	753
607	753
611	753
457	753
457	755
459	755
461	755
461	755
463	755
467	755
467	755
469	755
473	755
477	755
484	755
484	753
486	753
614	753
618	753
622	753
622	748
624	748
573	748
577	748
581	748
585	748
588	748
592	748
596	748
600	748
603	748
607	748
611	748
457	748
457	750
459	750
461	750
461	750
463	750
467	750
467	750
469	750
473	750
477	750
484	750
484	748
486	748
614	748
618	748
622	748
622	743
624	743
573	743
577	743
581	743
585	743
588	743
592	743
596	743
600	743
603	743
607	743
611	743
457	743
457	745
459	745
461	745
461	745
463	745
467	745
467	745
469	745
473	745
477	745
484	745
484	743
486	743
614	743
618	743
622	743
622	738
624	738
573	738
577	738
581	738
585	738
588	738
592	738
596	738
600	738
603	738
607	738
611	738
457	738
457	740
459	740
461	740
461	740
463	740
467	740
467	740
469	740
473	740
477	740
480	740
484	740
484	738
486	738
614	738
618	738
622	738
622	733
624	733
573	733
577	733
581	733
585	733
592	733
596	733
600	733
603	733
607	733
611	733
457	733
457	735
459	735
461	735
461	735
463	735
467	735
467	735
469	735
473	735
477	735
484	735
484	733
486	733
614	733
618	733
622	733
622	728
624	728
573	728
577	728
581	728
585	728
588	728
592	728
596	728
600	728
603	728
607	728
611	728
457	728
457	730
459	730
461	730
461	730
463	730
467	730
467	730
469	730
473	730
477	730
484	730
484	728
486	728
614	728
618	728
622	728
622	723
624	723
573	723
577	723
581	723
585	723
588	723
592	723
596	723
600	723
603	723
607	723
611	723
457	723
457	725
459	725
461	725
461	725
463	725
467	725
467	725
469	725
473	725
477	725
484	725
484	723
486	723
614	723
618	723
622	723
622	718
624	718
573	718
577	718
581	718
585	718
592	718
596	718
600	718
603	718
607	718
611	718
457	718
457	720
459	720
461	720
461	720
463	720
467	720
467	720
469	720
473	720
477	720
480	720
484	720
484	718
486	718
614	718
618	718
622	718
622	713
624	713
573	713
577	713
581	713
585	713
592	713
596	713
600	713
603	713
607	713
611	713
457	713
457	715
459	715
461	715
461	715
463	715
467	715
467	715
469	715
473	715
477	715
484	715
484	713
486	713
614	713
618	713
622	713
622	708
624	708
573	708
577	708
581	708
585	708
588	708
592	708
596	708
600	708
603	708
607	708
611	708
457	708
457	710
459	710
461	710
461	710
463	710
467	710
467	710
469	710
473	710
477	710
484	710
484	708
486	708
614	708
618	708
622	708
622	703
624	703
573	703
577	703
581	703
585	703
592	703
596	703
600	703
603	703
607	703
611	703
457	703
457	705
459	705
461	705
461	705
463	705
467	705
467	705
469	705
473	705
477	705
484	705
484	703
486	703
614	703
618	703
622	703
622	698
624	698
573	698
577	698
581	698
585	698
592	698
596	698
600	698
603	698
607	698
611	698
457	698
457	700
459	700
461	700
461	700
463	700
467	700
467	700
469	700
473	700
477	700
480	700
484	700
484	698
486	698
614	698
618	698
622	698
622	693
624	693
573	693
577	693
581	693
585	693
588	693
592	693
596	693
600	693
603	693
607	693
611	693
457	693
457	695
459	695
461	695
461	695
463	695
467	695
467	695
469	695
473	695
477	695
484	695
484	693
486	693
614	693
618	693
622	693
622	688
624	688
573	688
577	688
581	688
585	688
588	688
592	688
596	688
600	688
603	688
607	688
611	688
457	688
457	690
459	690
461	690
461	690
463	690
467	690
467	690
469	690
473	690
477	690
484	690
484	688
486	688
614	688
618	688
622	688
622	683
624	683
573	683
577	683
581	683
585	683
592	683
596	683
600	683
603	683
607	683
611	683
457	683
457	685
459	685
461	685
461	685
463	685
467	685
467	685
469	685
473	685
477	685
484	685
484	683
486	683
614	683
618	683
622	683
622	678
624	678
573	678
577	678
581	678
585	678
592	678
596	678
600	678
603	678
607	678
611	678
457	678
457	680
459	680
461	680
461	680
463	680
467	680
467	680
469	680
473	680
477	680
480	680
484	680
484	678
486	678
614	678
618	678
622	678
622	673
624	673
573	673
577	673
581	673
585	673
592	673
596	673
600	673
603	673
607	673
611	673
457	673
457	675
459	675
461	675
461	675
463	675
467	675
467	675
469	675
473	675
477	675
484	675
484	673
486	673
614	673
618	673
622	673
622	668
624	668
573	668
577	668
581	668
585	668
588	668
592	668
596	668
600	668
603	668
607	668
611	668
457	668
457	670
459	670
461	670
461	670
463	670
467	670
467	670
469	670
473	670
477	670
484	670
484	668
486	668
614	668
618	668
622	668
622	663
624	663
573	663
577	663
581	663
585	663
588	663
592	663
596	663
600	663
603	663
607	663
611	663
457	663
457	665
459	665
461	665
461	665
463	665
467	665
467	665
469	665
473	665
477	665
484	665
484	663
486	663
614	663
618	663
622	663
622	658
624	658
573	658
577	658
581	658
585	658
592	658
596	658
600	658
603	658
607	658
611	658
457	658
457	660
459	660
461	660
461	660
463	660
467	660
467	660
469	660
473	660
477	660
480	660
484	660
484	658
486	658
614	658
618	658
622	658
622	653
624	653
573	653
577	653
581	653
585	653
588	653
592	653
596	653
600	653
603	653
607	653
611	653
457	653
457	655
459	655
461	655
461	655
463	655
467	655
467	655
469	655
473	655
477	655
484	655
484	653
486	653
614	653
618	653
622	653
622	648
624	648
573	648
577	648
581	648
585	648
592	648
596	648
600	648
603	648
607	648
611	648
457	648
457	650
459	650
461	650
461	650
463	650
467	650
467	650
469	650
473	650
477	650
484	650
484	648
486	648
614	648
618	648
622	648
622	643
624	643
573	643
577	643
581	643
585	643
588	643
592	643
596	643
600	643
603	643
607	643
611	643
457	643
457	645
459	645
461	645
461	645
463	645
467	645
467	645
469	645
473	645
477	645
484	645
484	643
486	643
614	643
618	643
622	643
622	638
624	638
573	638
577	638
581	638
585	638
588	638
592	638
596	638
600	638
603	638
607	638
611	638
457	638
457	640
459	640
461	640
461	640
463	640
467	640
467	640
469	640
473	640
477	640
480	640
484	640
484	638
486	638
614	638
618	638
622	638
622	633
624	633
526	633
526	629
528	629
447	629
447	627
449	627
333	627
335	627
335	627
337	627
337	627
339	627
341	627
341	627
343	627
343	627
345	627
347	627
347	627
349	627
349	627
351	627
353	627
353	627
355	627
355	627
357	627
359	627
359	627
361	627
361	627
363	627
365	627
365	627
367	627
367	627
369	627
373	627
377	627
426	627
426	629
428	629
432	629
436	629
440	629
444	629
490	629
490	633
492	633
496	633
500	633
507	633
511	633
515	633
519	633
523	633
531	633
531	638
533	638
537	638
554	638
558	638
562	638
566	638
570	638
531	638
531	643
533	643
537	643
554	643
558	643
562	643
566	643
570	643
531	643
531	648
533	648
537	648
554	648
558	648
562	648
566	648
570	648
531	648
531	653
533	653
537	653
554	653
558	653
562	653
566	653
570	653
531	653
531	658
533	658
537	658
554	658
558	658
562	658
566	658
570	658
531	658
531	663
533	663
537	663
554	663
558	663
562	663
566	663
570	663
531	663
531	668
533	668
537	668
554	668
558	668
562	668
566	668
570	668
531	668
531	673
533	673
537	673
554	673
558	673
562	673
566	673
570	673
531	673
531	678
533	678
537	678
554	678
558	678
562	678
566	678
570	678
531	678
531	683
533	683
537	683
554	683
558	683
562	683
566	683
570	683
531	683
531	688
533	688
537	688
554	688
558	688
562	688
566	688
570	688
531	688
531	693
533	693
537	693
554	693
558	693
562	693
566	693
570	693
531	693
531	698
533	698
537	698
554	698
558	698
562	698
566	698
570	698
531	698
531	703
533	703
537	703
554	703
558	703
562	703
566	703
570	703
531	703
531	708
533	708
537	708
554	708
558	708
562	708
566	708
570	708
531	708
531	713
533	713
537	713
554	713
558	713
562	713
566	713
570	713
531	713
531	718
533	718
537	718
554	718
558	718
562	718
566	718
570	718
531	718
531	723
533	723
537	723
554	723
558	723
562	723
566	723
570	723
531	723
531	728
533	728
537	728
554	728
558	728
562	728
566	728
570	728
531	728
531	733
533	733
537	733
554	733
558	733
562	733
566	733
570	733
531	733
531	738
533	738
537	738
554	738
558	738
562	738
566	738
570	738
531	738
531	743
533	743
537	743
554	743
558	743
562	743
566	743
570	743
531	743
531	748
533	748
537	748
554	748
558	748
562	748
566	748
570	748
531	748
531	753
533	753
537	753
554	753
558	753
562	753
566	753
570	753
531	753
531	758
533	758
537	758
554	758
558	758
562	758
566	758
570	758
531	758
531	763
533	763
537	763
554	763
558	763
562	763
566	763
570	763
531	763
531	768
533	768
537	768
554	768
558	768
562	768
566	768
570	768
531	768
531	773
533	773
537	773
554	773
558	773
562	773
566	773
570	773
531	773
531	778
533	778
537	778
554	778
558	778
562	778
566	778
570	778
531	778
531	783
533	783
537	783
554	783
